0,1,2,3,4,5,/rlhf-fixed-llama-v3-bs-16_correct,/rlhf-fixed-llama-v3-bs-16_choiceA_probs,/rlhf-fixed-llama-v3-bs-16_choiceB_probs,/rlhf-fixed-llama-v3-bs-16_choiceC_probs,/rlhf-fixed-llama-v3-bs-16_choiceD_probs
Hypnosis is best described as a response to suggestion involving:,a measurable physiological change.,"an alteration in memory, mood, and perception.",increased compliance to situational demands.,a state of “artificial sleep.”,B,True,0.2551333,0.43035707,0.1470062,0.16750348
"A woman has a schizophrenic brother. According to research area, the probability thar she is or will become schizophrenic is about",0.01,0.42,0.5,0.7,B,False,0.2091263,0.27890247,0.21923314,0.29273808
Standardized tests or measures that compare an examinee’s performance to the performance of a specified group of participants are:,Criterion-referenced testing,Functional behavioral assessments,Intellectual assessments,Norm-referenced tests,D,True,0.15371275,0.24153921,0.21905068,0.38569742
Which of the following item difficulty (p) levels maximizes the differentiation of examinees into high- and low-performing groups:,0,0.5,0.9,1.5,B,False,0.19097115,0.24518096,0.2548156,0.30903226
A person is most likely to be helped in an emergency situation when:,there is a single bystander.,there are several bystanders.,there are several bystanders of the same gender.,there are several bystanders of the opposite gender.,A,False,0.17795496,0.34527388,0.24553265,0.23123847
"Current legal and ethical standards require that a treatment record be kept for each patient. At the minimum, this treatment record should include","initial findings: consent of patient's cognitions, reveries, and fantasies; dares of service and billings patient's progress",diagnoses; initial findings; treatment plan; dates of service and billing; progress in the treatment plan,"diagnoses; initial findings; content of patient's cognitions, reveries, and fantasies; dates of service and billing; progress in the treatment plan",initial findings; dates of service and billing; patient's progress,B,False,0.18049552,0.25985256,0.26401415,0.29563782
Children typically take their first steps around the age of,6 months,9 months,12 months,18 months,C,False,0.17349225,0.33003962,0.2922138,0.2042543
Lewinsohn’s behavioral model proposes a causal link between ______________ and depression.,a lack of reinforcement from the environment,“accidental” external reinforcement for depressogenic behaviors,a high need for perfectionism,chronic physical and psychological stress,A,False,0.17261055,0.25743437,0.23263822,0.33731684
"When using factor analysis, a major concern of personality theorists has been specifying the",number of dimensions necessary 10 describe personality,developmental sequence of personality dimensions,differential accuracy between dimensions,connections between personality dimensions and actual behavior,A,False,0.20598666,0.25059626,0.21638088,0.32703617
Parkinson’s disease is caused by a progressive degeneration of dopamine-producing cells in the:,suprachiasmatic nucleus.,insular cortex.,substantia nigra.,entorhinal cortex.,C,True,0.13604446,0.26573595,0.39099526,0.20722435
"Studies of persons in their 70s, 80s, and 90s indicate thar intellectual functioning is most closely related to",social support,life experience,chronological age,health status,A,False,0.17070532,0.2731987,0.31656203,0.23953399
The primary value underlying the existence of ethical principles is:,Confidentiality of therapist–client communication,The continued prosperity of the field of psychology,The advancement of the welfare of society as a whole,The advancement and protection of the welfare of clients of psychologists,D,True,0.087620005,0.12862527,0.25062898,0.53312576
"While treating a client, you decide that you want to consult with a colleague to discuss a specific aspect of the case that is giving you trouble. According to APA’s Ethics Code and the Canadian Code of Ethics:",you must always obtain permission from the client before talking to a consultant.,you must obtain permission from the client only if you will be revealing the client's identity to the consultant.,you don't have to obtain permission from the client as long as he/she has already signed a general waiver.,"""you do not have to obtain permission from the client under any circumstances since the consultant is “clearly connected"""" with the case.""",B,False,0.21991523,0.26683185,0.21167159,0.30158138
"""Smith, Glass, and Miller’s (1980) meta-analysis of the psychotherapy outcome research found that people receiving therapy are """"better off"""" than about _____% of people who need treatment but do not receive it.""",45,55,80,95,C,False,0.19571593,0.30365562,0.24724206,0.25338638
The _______ is the least developed area of the brain at birth.,brain stem,cerebral cortex,limbic system,cerebellum,B,False,0.16731542,0.29732397,0.30404466,0.23131602
